TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
"      Mining, Logging and Construction per mil",44738.41718726747,45598.07606449804,46710.76616567993,50151.12669144658,52979.1816223977,57907.25552050473,60367.64281945874,62763.020030816646,65265.09842234589,65424.57680443224,64530.42181102613,65332.944222985716,66298.36334505436,65107.02984426382,65212.93169885175,62710.778639838165
      Mining and Logging per mil,259.94838724771193,259.5703591415489,272.7870232966537,288.2874571893126,319.05559543750496,252.3659305993691,212.02294063419657,297.68875192604,306.84108332085515,276.2473334458785,227.25108706001842,244.0435531721839,203.96213709644522,186.1388595892536,246.41664002286745,243.80684890009587
      Construction per mil,44478.46880001976,45338.505705356496,46437.97914238328,49862.83923425726,52660.1260269602,57654.88958990536,60155.619878824546,62465.331278890604,64958.25733902503,65148.329470986355,64303.170723966105,65088.90066981353,66094.40120795791,64920.890984674574,64966.51505882889,62466.97179093807
        Construction of Buildings per mil,10132.788134915812,10069.383156998536,10178.486153972548,11008.096393075462,11985.642498205312,12681.388012618298,12631.483670823845,12942.989214175655,13613.311502613058,13853.496830829203,13441.457453899135,13911.75690968222,14606.82689513773,14647.887323943662,14764.66902857016,14463.231793875937
          Heavy and Civil Engineering Construction per mil,4586.789292985878,5007.761153738333,5712.481193741688,5642.746495385479,5248.464544946957,6203.785488958991,6354.488717837762,6528.197226502311,5993.833721589584,5898.1875105511135,6003.745199479481,6042.467401388563,5847.123788700247,5496.06006080536,5236.353600485933,4980.364405906708
        Specialty Trade Contractors per mil,29758.891372118065,30261.361394619627,30547.011794669033,33211.996345796324,35426.018983807924,38769.716088328074,41169.64749016294,42994.14483821263,45351.11211482239,45396.64512960604,44857.968070587485,45134.03916930888,45640.45052411994,44776.943599925544,44966.108471372856,43023.37559115542
      Manufacturing per mil,98184.45547636517,100469.95213522577,102086.53189490062,101712.29936794576,100928.1327271277,99584.85804416404,98076.10879628625,99080.43143297381,98659.84088448783,98256.8793259565,95259.46615037927,95435.04745786903,97540.96971758461,97133.4615623255,95645.38674167589,93264.65294399817
        Durable Goods per mil,69622.62642752282,72220.26102395315,73904.10220334891,74180.84720636642,74143.41549014916,73238.4858044164,72012.1659011316,72454.85362095531,72767.3629095408,72918.86001933731,71317.4850033326,71009.66488933294,72835.19294504382,73079.97766333685,72246.27864670445,70660.71046534803
          Fabricated Metal Product Manufacturing per mil,13512.117169136069,13875.982473809352,14537.943712162834,15049.886542869626,15080.481773949112,14878.864353312303,13974.915578292572,13425.57781201849,13408.95534112137,13490.078116607068,13118.989430920114,12308.588294065472,12179.991251593257,12450.828317925172,12402.765533950977,11989.811311784466
          Machinery Manufacturing per mil,5902.77800342742,5991.532814884803,5985.268217038341,6139.2415605448505,5961.234745154343,5804.416403785489,5714.080245103479,5675.1926040061635,5763.702909098943,5448.211298515938,5115.053797568795,4911.456156269434,4722.50794354077,4446.857355587268,4338.164947602581,4153.249671013134
          Computer and Electronic Product Manufacturing per mil,20942.091947643796,20949.27476041656,20849.272653518117,20244.185882627284,20223.019861210818,19858.044164037856,19693.955424346557,20477.657935285053,20890.9683168171,21220.092389385965,21032.151585361982,20899.813430933766,20971.700724159724,21028.727430663275,20668.19568191801,20114.06503425791
            Semiconductor and Other Electronic Component Ma per mil,8378.136520993756,8554.790111407598,8082.198111415206,7719.697464736038,7875.5683177793735,7960.252365930599,7738.837333148175,7683.82126348228,8218.431575665783,8394.849521938642,8252.134446313517,8124.1652818416305,8169.154272567468,8283.179251721784,8336.890973573663,8176.062677864716
"            Navigational, Measuring, Electromedical, and Co per mil",8875.937682573125,8371.144082314951,8210.568475319515,8125.221821182337,8172.928132727127,8175.394321766562,8214.339074278083,8408.012326656393,8289.618706996222,8379.502447858315,8141.048021074682,8267.532904462365,8472.273387083109,8567.351244028045,8270.358480767489,8071.835249959924
          Transportation Equipment Manufacturing per mil,9856.592973465118,9972.044272320456,9991.707274491782,9924.776192837402,10230.836723299035,10562.776025236593,10678.640796561509,10205.238828967644,9639.719473607984,9356.804125293513,9246.834036880693,9499.220080132944,10841.372056434127,11214.866290252528,11160.825668235724,10675.082879090698
        Non-Durable Goods per mil,28561.82904884235,28249.69111127262,28182.42969155169,27531.452161579356,26784.717236978544,26345.741324921135,26063.942895154654,26625.57781201849,25892.47797494704,25338.019306619193,23941.98114704669,24425.382568536097,24705.776772540798,24053.483898988645,23399.108094971438,22604.55199577239
    Service Providing per mil,749062.7235962299,755241.3744769657,766515.4891681088,786581.4360815457,802616.2558825875,818811.9873817035,825753.0999055816,836790.1386748843,850732.245561237,864746.2361300818,813152.6327482782,850977.3211536697,881701.9604840617,879914.3761245889,880081.9581744716,872724.2916344384
    Private Service Providing per mil,650093.2239903767,658372.9610748289,671617.6976518494,691334.4634201655,705479.7798516392,720131.2302839117,726809.0609429565,738063.4822804314,751791.3382444271,764964.471523504,714079.4109245564,751793.0510669099,782409.4266906735,780356.1456846808,779564.9144595437,771370.127443935
"      Trade, Transportation, and Utilities per mil",158671.19583406713,159830.44864140876,159280.66382882584,160981.63801089342,162659.64744356702,163138.80126182965,161011.58500787028,161237.59630200308,161546.92091109708,160464.0955201891,154928.74599295395,160544.97537900027,162113.49959489983,162891.97741515172,160812.73136212342,157011.61069166174
        Wholesale Trade per mil,49466.22848033523,49464.37656391141,48898.19716660933,50124.86050090266,50889.36747228204,50473.18611987382,49529.05489224337,49363.3281972265,49979.50301563417,49888.426771436025,48761.862443266575,49398.11086076646,49562.79931443619,50324.5020785506,49786.6339918202,48474.28721543931
"          Merchant Wholesalers, Durable Goods per mil",29726.397823712105,30629.30237870277,30220.30921853257,30473.265502497852,30709.101060859855,30162.77602523659,29473.66854862858,29573.497688751926,29518.112215466263,29517.33452017373,29242.390579871142,29602.546718729292,29695.004433823073,30583.85555624496,30401.65296282127,29587.789665393386
