TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
"        Professional, Scientific, and Technical Services per mil",27412.57538458231,28177.999474927805,28955.43467692827,28344.52676742456,27611.74818330347,26053.665374276396,24199.743918053777,24013.948422912457,24371.876144446567,25018.860686656863,26697.854907773388,26670.102428654256,29343.59201390214,28129.787631562558,26605.702412106602,25584.72623106956
        Management of Companies and Enterprises per mil,8331.272911000506,8991.86138093988,8891.060837883339,8769.60549514385,8836.880914937057,8243.792810961657,8174.135723431497,7695.949214495806,7200.664359290456,6797.51934019564,6433.218050065876,6828.576950331766,6762.790910686889,6621.411222519773,6022.915502759073,6058.7113363336075
        Administrative and Support and Waste and Remediatio per mil,29205.14281414274,30519.821475452874,31342.588565200258,31063.053514466537,30797.817160422397,32052.64547078284,32927.016645326505,33241.32685925079,35827.94744959277,38168.91503100825,34911.787714097496,33519.29395091155,32694.455681838423,32030.889954536964,31996.432316935712,31505.298948934756
      Private Education and Health Services per mil,79437.3434526945,79110.00262536098,80467.2988061672,82210.59282736972,83028.95754371924,85674.45603011534,89072.98335467349,94247.56898545401,98240.58265547709,104660.82731283167,104990.1185770751,107280.80912194808,112797.14426015118,119055.86348632995,126272.94735707215,130591.8876278691
        Private Educational Services per mil,4187.136514625416,4134.943554738777,4178.158949140574,3842.1165272158414,3695.8400134579556,3587.6002285813856,3713.1882202304737,3859.6155388328543,4299.250532570627,4667.220765935682,3988.595191040843,4638.278683244218,4918.162088170713,5251.2922712835525,5697.021376694404,5746.081831378793
        Health Care and Social Assistance per mil,75250.20693806908,74975.05907062221,76289.13985702662,78365.9284775231,79333.11753026128,82086.85580153395,85359.79513444303,90390.5403203067,93941.33212290646,99993.60654689597,101001.52338603426,102642.53043870386,107878.98217198047,113802.08008968052,120575.92598037774,124843.38231195576
            Ambulatory Health Care Services per mil,28374.703030433335,28177.999474927805,28656.08097389738,29766.211795399653,30841.147698511213,31819.451455925053,32670.934699103713,34211.4044913301,35247.664684248804,37933.63595678026,37376.996870882744,38028.73155962121,39266.42292123053,40418.50906146852,41104.31552432199,42549.11797280365
            Hospitals per mil,17334.42266966234,17873.457600420057,18357.80187390301,18260.244794798364,18140.202328124324,18983.530352379217,20186.93982074264,21212.36422146743,21191.926590361632,21098.39524327089,20823.040184453228,20055.40166204986,20270.56252273982,20135.76633244068,20827.820086839758,21292.73512041083
      Leisure and Hospitality per mil,55072.401449103985,54389.60357049094,55349.73211681447,58090.355981777975,60387.476964721296,64171.91780295361,65193.34186939821,66891.37976081765,68880.85376358507,70476.3122562496,59744.009387351776,68306.38407524319,74866.48703798409,75127.35878433083,72939.02594411283,70210.77044996838
"        Arts, Entertainment, and Recreation per mil",6202.767057609408,6082.961407193489,6056.155684394205,6094.391732825128,5862.366917898826,6129.671247690482,6701.664532650449,6467.184213862021,6383.1104187836245,6713.125759222556,4052.927371541502,4916.575404238871,6317.535677665743,6850.5947561811045,7331.392670567595,6923.895315162046
        Accommodation and Food Services per mil,48866.94688410393,48306.64216329745,49296.135011078644,51995.96424895284,54525.11004682247,58042.24655526314,58494.23815620998,60424.19554695564,62497.74334480144,63763.18649702705,55691.08201581028,63389.80867100431,68548.95136031834,68276.76402814972,65607.63327354525,63286.87513480632
          Food Services and Drinking Places per mil,44255.18420175655,43777.89446048832,44839.09098817425,47453.19649827258,50148.72569985191,53237.42482055593,53436.61971830986,55315.12001800464,57383.51790623662,58883.70308803785,51638.154644268776,59223.0883205566,64073.500189551516,63690.602229557204,61238.69171885873,59271.16126108442
            Restaurants and Other Eating Places per mil,42820.05525515195,42420.582830139145,43388.37688887069,45944.88550085097,48512.36067320363,51507.688996061326,51428.93725992317,53095.58239580719,55276.446709409865,56858.25714468384,50307.76515151515,57483.73381434001,61890.47738993927,61239.33486952731,58746.70430376273,56639.25705658109
      Other Services per mil,17804.736463025274,17807.823575741662,18465.262177555123,19065.356746124762,19817.349037679727,19688.237540136277,19610.755441741356,19983.599220833643,20418.216236569675,21162.329774311107,19021.739130434784,20336.275204535206,22410.331956858583,22253.22289344211,21460.005684769716,21256.382852392828
      Government per mil,162951.63561699793,157915.46337621423,150400.92927576872,148899.85018802932,152146.2635057464,157618.65347113134,163380.28169014084,168749.5311291445,170389.07314657685,172899.43098267374,168614.64509222662,166978.03259679186,171105.2252609832,173362.396462602,176975.21244376487,177122.7906909112
        Federal Government per mil,29226.6428732679,27981.09740089262,26565.7222099979,25498.608888843595,24553.1219652693,25325.89504219274,26140.845070422536,27012.13502445889,27252.657695065274,27895.91458346653,29142.47776679842,28989.241770276363,27860.25600903741,27484.586161798594,27218.285355837183,26934.607116804684
          Department of Defense per mil,20849.682336626425,20543.449724337097,19529.63089944274,18960.896018262792,18288.03592866264,19006.593496705813,19718.30985915493,20371.630273665367,20588.43251440391,21118.85429320376,21981.019433465084,22204.47078528635,21138.17414822674,20571.713271470388,20051.06491418938,19802.292131672762
          Federal Government excluding Department of Defense per mil,8376.960536641476,7437.647676555526,7036.09131055516,6540.260693211581,6265.086036606658,6321.864117078771,6422.5352112676055,6640.504750793524,6661.646146148728,6777.060290262771,7161.458333333333,6784.770984990015,6722.081860810669,6912.872890328205,7167.220441647799,7132.314985131922
        Total State and Local Government per mil,133724.99274373005,129934.36597532159,123835.20706577082,123398.69347655494,127590.5926852954,132292.75842893863,137239.4366197183,141739.98297837115,143136.41545151157,145003.51639920723,139472.1673254282,137988.7908265155,143244.96925194576,145875.3191754375,149756.9270879277,150185.760089572
          State Government per mil,26426.260172215476,25531.635599894984,24030.170759539662,22527.84770135442,23556.5195892265,24536.62299190484,25331.626120358513,26083.447371348306,26414.471478457323,26128.76414551499,26226.943346508564,25361.07711138311,24891.039683690684,24413.028585663575,23829.476511119607,23127.312913052643
        State Government Educational Services per mil,3359.3842383066553,3260.698346022578,3369.648093091326,3355.482404736912,3548.006412919637,3715.7288081735783,4033.290653008963,4506.333960219056,4750.5815722826,4495.8762227479065,4523.838932806324,4102.299813180442,4282.083183854791,4421.7475244441675,4594.372077979358,4500.410780628603
            State Government Excluding Education per mil,23066.875933908817,22270.937253872406,20660.522666448334,19172.36529661751,20008.51317630686,20820.89418373126,21298.335467349552,21579.700284814793,21663.889906174725,21630.330541525476,21700.531126482212,21258.777298202665,20608.95649983589,19991.281061219404,19235.104433140248,18626.902132424042
          Local Government per mil,107298.73257151457,104402.73037542662,99805.03630623117,100873.3935978313,104036.6219512506,107756.13543703378,111907.8104993598,115653.9487333373,116721.94397305424,118874.75225369222,113245.22397891963,112627.71371513238,118353.92956825507,121462.29058977393,125927.4505768081,127060.87066105386
        Local Government Educational Services per mil,69249.00293475807,68542.92465213967,66031.7980155664,65840.83242460994,68074.82419271384,70770.53965195153,74307.29833546735,77626.90555582862,78317.54104533426,79578.0320951346,74452.9191370224,74663.40269277846,80357.12014003914,82207.13707417327,85229.89012712322,85757.42373900041
        Local Government excluding Educational Services per mil,38049.7296367565,35857.18036229982,33773.23829066477,35032.561173221366,35959.24890335506,36985.595785082245,37600.51216389245,38027.04317750868,38406.98196223262,39299.277539799245,38792.30484189723,37964.311022353926,37994.26511259869,39255.15351560067,40695.110117909964,41303.44692205347
        County Government per mil,25082.50647689281,23365.712785508007,22088.209557826434,22887.090692294365,23046.74855288747,23852.41637688253,24284.250960307298,24942.636076023042,25382.857673401384,25977.878652260086,26139.451581027668,25768.214906912322,25590.726478438195,26468.207012517905,27259.94099601086,27489.585075212843
        City Government per mil,7076.206959569139,6673.667629299029,6120.120150853798,6158.087298594621,6861.518149123321,7067.572450305331,7085.7874519846355,7134.597624732582,7221.2966353915745,7268.07748865162,7140.872035573123,6828.576950331766,6912.905532105447,7266.612692283739,7657.286796632264,7650.94067552208
        Special Districts plus Tribes per mil,5934.0163185448755,5775.794171698608,5564.908581984536,5987.383182332379,6053.531056525961,6065.606957894386,6230.4737516005125,5949.809476753059,5802.827653439658,6053.321398887539,5511.981225296443,5367.519165109837,5490.633102055044,5522.824936164913,5777.882325266841,6162.921171318545
